0,1,2,3,4
490,-0.18015873,,incel,"""sorri bust black panther party..."" please... Do know japan not invad mainland america??? Be caus american, behind everi blade grass, with A gun. they keep tri disarm america...wel fail shoot you. quit act fool sick soros. He throw bu AS quickli conveni him. wise , want control y'all expendable."
491,0.25,,not incel,amen ???? milo! trump president!
492,-0.25,,incel,bunch traitor sore losers!
493,-0.125,,not incel,listen
494,0.035844156,,not incel,"it' clinton new network, credibility."
495,0,,not incel,hillari napping! what woman groped?
496,0,,not incel,what abp
497,0,,not incel,trump for presid !!!!!!!~~now~~
498,0,,not incel,need compar happen 10-15 yr ago....and watch spew garbag tv defend rapist....oh ye 'trump's' 'words'!
499,0,,not incel,russia
500,0.233333333,,not incel,ye ye OH yes. So respect
501,0.375,,not incel,dale patterson thought might enjoy!
502,-0.9375,,incel,"thi ""deplorable"" votes: yes! unequivoc !"
503,0.071022727,,not incel,time!
504,0.75,,not incel,and lawyer know better break law. just like hillary.
505,0.025,,not incel,alway excus never accept liabil wrong doing. it' alway someon else' fault. lol.... lol... thi pathetic. get run mat.
506,0.2875,,not incel,He lost money. hillari lost money. there huge differ I think.
507,0.005606061,,not incel,"you'r all A bunch OF jerks,sh just can't chang thing the way she wants,it ha TO GO threw congress and all those other peeps."
508,0,,not incel,"it' like ""we told so"". dummi"
509,0.083333333,,incel,"american peopl deserv better than hrc, she IS A patholog liar, WE DO not need anoth patholog liar IN the white house!!!"
510,0,,not incel,illegals...
511,-0.466666667,,not incel,"these be make puke, absolut disgusting, wrong peopl u.s. let tyranni get far?"
512,0,,not incel,leav america
513,0,,not incel,amen
514,0,,not incel,i'm surpris he' still
515,0,,not incel,trump penc w win
516,-0.15625,,not incel,No perfect. We forgiv other god forgiv us.
517,0,,not incel,go get'um judg jeanine.
518,-1,,incel,So sick bullshit!!!!!! may lock up!!!!!!
519,-0.6,,incel,travel secur trey. she dangerous.
520,1,,not incel,thi perfect ! everyon read!
521,0.8,,not incel,"yup, I think someth great happening,"
522,0.09230923,,not incel,it' time pay lie
523,0,,not incel,liber bully's! and intoler
524,0,,not incel,[[photo]]
525,0,,not incel,way go mr.????????????
526,0.25,,not incel,exactly.. omg woman wors talk..
527,0.25,,not incel,they get it. I set them. not.
528,0.166666667,,not incel,thi type person stage her?!? disgraceful!https://youtu.be/iry6elxxylm
529,0.5,,not incel,trump 2016! hillari polititian 35-40 year done noth notable.
530,-0.354545455,,not incel,"'you live that"" oh that' bad 'what differ make'. it"" wrong like though say illeg incit riots."
531,0.112425595,,not incel,short & sweet message! Go donald J. trump!
532,0.3125,,not incel,"thank you, jon."
533,1,,not incel,So proud!
534,0.061204482,,not incel,god help u deal bunch sick evil soul moron ca not let destroy countri
535,0.875,,not incel,good decis guys!
536,-0.3,,not incel,To late.
537,-1,,incel,"cathy, you disgusting, heartless! thi compass coupl horribl accident.. smh"
538,0.25,,not incel,"whi publish somewhere? the faster get out, better country. He continu harm everi singl day."
539,0.133333333,,not incel,"well, I think within US hillari wins."
540,0,,not incel,ye
541,0,,not incel,"thank you for be V P, god bless you!"
542,0,,not incel,
543,-0.6,,incel,went ballistic. went nuts. went crazy. why??? someon support trump held sign told truth. bill clinton IS A rapist
544,-0.1,,not incel,david keen mick walter
545,0,,not incel,she' happi karma!
546,0.285714286,,not incel,you are SO right. these clinton can never cast even A pebbl
547,0,,not incel,I hope so....
548,-0.013186813,,not incel,surprised?
549,0,,not incel,"It matter , peopl still go vote !!! vote trump"
550,0.442447917,,not incel,they money god number
551,0.038307429,,not incel,they guilti begin with. our govern sucks.
552,0,,not incel,put everyth out pleas ..we need TO keep killari out OF the white house...????????????
553,0,,incel,what big fat white bitch big fat slut muslim get celebr time
554,0.183333333,,not incel,wow- great!!
555,1,,not incel,awesome!
556,0,,not incel,dah! ye establishment!????????????????
557,0,,not incel,Of cours po knew it. vote out!!!!
558,0,,not incel,So disappoint woman think today. Go trump!
559,-0.4,,incel,poor babi shut fuck bitch lost
560,0,,not incel,"I don,t realli like rush time hit nail head"
561,0,,not incel,comey disgrac fbi. He retir clinton foundat fraud fund.
562,0,,not incel,Me wife alreadi vote him. drain washington cesspool
563,0,,not incel,well expect jason borne.
564,0,,not incel,"it' estim 10% US popul would aliv year emp. No electr = food, water, heat, medicin"
565,0,,not incel,the killari hammer will BE drop ???
566,0,,not incel,and I alway worri copi paper use compani phone person calls.
567,-0.066666667,,not incel,"funny,but same few second play !!!!"
568,0,,not incel,jason mcmahan
569,0,,not incel,realli ? If push edg must seriou problem Or anoth post sensat journal ?
570,-0.2,,not incel,they use dead y'all get readi caus come noth jall
571,0,,not incel,Go ahead wast vote hillary! she indict way another!
572,-0.06015625,,not incel,love trump speak heart. ye may blunt.but ture blunt. honesti best..
573,-0.2,,not incel,time add democrat list dead people.
574,-0.0625,,not incel,cathol .protest .jew . religions.in the unit states..al WE have A duti TO the secur OF our famili our countri and our religion and future.w have A danger . the religion OF mohammad.that repres satan.sinc the obama administration. HE IS govern the unit states.th religion islam muslim IS BY instil their custom and religi belief that are contrari TO the custom and creensia our.islam IS A religion that it mission IS TO destr.oy all the other religion and customs.if WE hope. and WE stay AT home and not vote IN novemb 2016 .we will lose the last opportun TO stop the danger OF islam.and WE will lose our futur and the futur OF our countri and our friendli countries.th parti democrat barack obama and hillary.ar close friend OF the isalam musulman. you seen IN the past.it IS A crime IN thi countri defend religi custom that are not muslims.in nov 2016 WE vote for the futur OF our famili .countri and religion .with god OR against god. vote against the parti democrat...
575,0,,not incel,throw winni out!
576,0.1,,not incel,IF ani thing happen TO trump WE american will not hold back ani more WE will take our countri back BE realli assur amen :)
577,0.115277778,,not incel,"time pray people, scari serious. we'v hand bad presid long shit hit fan."
578,0,,not incel,[[photo]]
579,0,,not incel,I thought illeg record someone' convers without permission?
580,0.8,,not incel,trump IS still go TO win WE the peopl wont allow hillari IN w.h.
581,0.2,,not incel,SO much for nation security.
582,0.118083432,,not incel,love
583,0,,not incel,jack mctwist jame rozzo
584,0,,not incel,all make
585,0.108333333,,not incel,I glad understand democrat u realiti still enslav black I white 71 yrs. old year figur dems. we'r u .mayb away republican dems. and run presid .well thank god take u .
586,0.042857143,,not incel,IS the right TO freedom OF speech destroy BY obama and hillary? thi attack need TO BE stopped.
587,0,,not incel,Of cours
588,0,,not incel,deplorable....????
589,0.01,,incel,"susie, it??? have case case ""just grab woman pussy""? quit damn sensitive! i'd will bet said crude thing girlfriend private. I know I have, would will bet almost everi person well. hell i'v even join convers male buddies. pretti sure act thing said either!"
590,0.35,,not incel,true
591,0.136363636,,not incel,are seriou new I think so.
592,0,,not incel,republican' too......
593,0,,not incel,
594,0,,not incel,
595,0,,not incel,...one hope.
596,0.46875,,not incel,america purg tomorrow...so excited!
597,0.245625,,not incel,thi petit soro' own vote machin elect pleas sign. thi corrupt clintons. there way vote machin own ever elect
598,0,,not incel,interest
599,0,,not incel,they becam dhimmis? they taken advantag of? what shocker!
600,0,,not incel,[[photo]]
601,0,,not incel,"I think wast hillary' support time go vote sinc medium say alreadi won. when person support hillari rais question allegiance, intelligence, dependence, charact faith."
602,0.208333333,,not incel,
603,0,,not incel,caus fools!?! trick question i'm assuming!?!
604,0,,not incel,brett bernard
605,-0.3125,,not incel,locker room banter mean noth
606,0,,not incel,"finally, US embassi move jerusalem!"
607,0,,not incel,
608,0,,not incel,Ha wake r still dresming????5ü??????
609,0.023809524,,not incel,wolf IS done for collud with crook hillari and the corrupt media give question and answer TO debat question and fake poll numbers.????????????????
610,0.037081725,,not incel,wow say
611,0,,not incel,respect?
612,0,,not incel,lock him up! drain the swamp! hire the fire squad!
613,0,,not incel,1 fraud anoth
614,0,,not incel,clinton noth power money. also kill people. god know mani death caused.
615,0,,not incel,
616,0.063131313,,not incel,I hate whoppi
617,0,,not incel,onli crime obama he' skin color
618,0,,not incel,murcia ????????????????
619,0.7,,not incel,whi guy pose presid clinton wear sunglass ???? look like even hair look differ good try'
620,0,,not incel,liar
621,0.15625,,not incel,the appl fall far tree!!
622,0,,not incel,sho Iz
623,-0.05,,not incel,"cheryl stoke yost I hate hrc , verifi choos look last gop potus' action offic directli caus death score US person embassi around world top could argu gop congress littl respons refus fund ad secur embassi time happen I would say consid cast fault."
624,0,,not incel,trump penc 2016
625,0,,not incel,she tri TO act SO holier than thou.
626,-0.15,,not incel,"It matter mani wikileak releases,. the medium never put danger corrupt hillary' campaign works. they howev scuttl damag lie trump decad ago get attent away them. pleas trump fans...pay attent real stori corruption."
627,0.1,,incel,cheri pennington hitleri like pussi piss tell goodi tuesho husband spoke dirti peopl get real woman 11 year ago noth way run countri like hitleri lie murder cheat
628,-0.875,,incel,too bad croak!
629,0,,not incel,mayb put word actual proven done wrong.
630,0.25,,not incel,how much paid killari A!
631,0,,not incel,[[photo]]
632,0,,not incel,traitor !!!!! these pair hand cuff wait traitor !!!!
633,-0.060954949,,not incel,god bless save trey gowdi give victori enemi belov usa. amen.
634,0,,not incel,thi show hind back dem will risk safeti life countri monitari inrich sell america !!!
635,0,,not incel,lock up!
636,0.2375,,not incel,cnn bias beyond measure. most peopl know !!!!
637,-0.646428571,,incel,So sick two. Ca not wait presid trump!
638,0,,not incel,thank julian assange....on day thank expose' tri deceiv american public. thank you!
639,-0.047222222,,not incel,it' surpris still alive...
640,0,,not incel,
641,0,,not incel,sign petit get rid machines.
642,0,,not incel,
643,0,,not incel,"the naiv part trump supporters, follow clinton. He monster I."
644,0.4,,not incel,you nail I heard pentagon stop recent I hope he' great one
645,-0.266666667,,incel,"If go in, prosecut removed, left tim kaine. that complet utter moron rocker."
646,0.101019814,,not incel,thank ????????????????????????
647,0,,not incel,wonder chow meal?
648,0,,not incel,make america white again! let' hear kkk
649,0,,not incel,"A must read.....brok heart....sh disgrac american women. no, all women."
650,0,,not incel,GO trump!
651,0,,not incel,soro money anyth
652,0,,not incel,damag donald adulter three wives. He lie cheat busi everi deal made.
653,0,,not incel,senseless [[sticker]]
654,0,,not incel,"the presid secretari state cover want, etern death await them. that' promis"
655,0,,not incel,I I know I faith god bless
656,0.090779221,,not incel,these holier thou. peopl make laugh hypocrit
657,0,,not incel,
658,0.069318182,,not incel,thi much class kane. He rude I suppos hillari told follow instructions.
659,0.3,,not incel,thi obama. He room cast stone either. video kind graphic. but ... show like. https://www.youtube.com/watch?v=dgjib5co0cq&app=desktop
660,0,,not incel,penc say noth realli changed. the foundat still investigation!!!
661,0.4,,not incel,I like sound like willi
662,0,,not incel,yes!! trump for presid !!!!
663,0,,not incel,"els servicemen. god bless them. If trump elected, cancel this."
664,0.1,,not incel,ye part corrupt
665,0,,not incel,pleas hurri it. i'm pin & needles.
